Flight ID,Airline,Source,Destination,Departure Time,Arrival Time,Status,Delay (min),Aircraft Type,Date
FL2596,JetZoom,ORD,SEA,2025-03-07 17:44:22,2025-03-07 19:44:22,On-time,0,Boeing 777,2025-03-07
FL2597,AeroFly,SEA,ATL,2025-04-09 00:34:45,2025-04-09 03:34:45,Delayed,60,Embraer 190,2025-04-09
FL2598,GlobalWings,SEA,JFK,2025-03-18 04:26:13,2025-03-18 06:26:13,On-time,0,Boeing 777,2025-03-18
FL2599,SkyHigh,ORD,LAX,2025-04-18 13:25:53,2025-04-18 15:25:53,On-time,0,Boeing 737,2025-04-18
FL2600,AeroFly,DFW,SFO,2024-12-01 22:06:09,2024-12-02 00:06:09,On-time,0,Airbus A320,2024-12-01
FL2601,AeroFly,LAX,SFO,2025-02-17 21:42:08,2025-02-18 01:12:08,Cancelled,90,Airbus A320,2025-02-17
FL2602,GlobalWings,DFW,BOS,2024-12-09 16:25:07,2024-12-09 18:40:07,Delayed,15,Embraer 190,2024-12-09
FL2603,JetZoom,JFK,DEN,2025-01-20 18:51:07,2025-01-20 20:51:07,On-time,0,Airbus A320,2025-01-20
FL2604,CloudNine,DFW,ORD,2025-03-13 15:29:19,2025-03-13 17:29:19,On-time,0,Boeing 737,2025-03-13
FL2605,GlobalWings,SFO,ORD,2025-03-08 01:19:16,2025-03-08 03:34:16,Delayed,15,Boeing 777,2025-03-08
FL2606,SkyHigh,SFO,ATL,2024-12-13 04:44:56,2024-12-13 06:44:56,On-time,0,Airbus A350,2024-12-13
FL2607,JetZoom,DFW,BOS,2025-05-16 02:35:56,2025-05-16 04:35:56,On-time,0,Boeing 777,2025-05-16
FL2608,SkyHigh,ATL,BOS,2025-04-04 11:07:24,2025-04-04 13:07:24,On-time,0,Boeing 777,2025-04-04
FL2609,JetZoom,LAX,DFW,2025-02-27 16:42:06,2025-02-27 18:57:06,Delayed,15,Embraer 190,2025-02-27
FL2610,CloudNine,BOS,SFO,2024-12-24 09:36:31,2024-12-24 11:51:31,Delayed,15,Boeing 777,2024-12-24
FL2611,GlobalWings,SFO,SEA,2025-01-05 13:06:12,2025-01-05 16:06:12,Delayed,60,Boeing 737,2025-01-05
FL2612,AeroFly,DEN,BOS,2025-03-06 18:01:35,2025-03-06 20:01:35,On-time,0,Airbus A350,2025-03-06
FL2613,JetZoom,SEA,BOS,2025-02-16 07:18:45,2025-02-16 09:18:45,On-time,0,Airbus A320,2025-02-16
FL2614,CloudNine,DFW,SFO,2025-03-17 04:53:58,2025-03-17 06:53:58,On-time,0,Embraer 190,2025-03-17
FL2615,SkyHigh,SEA,MIA,2024-12-16 10:33:24,2024-12-16 14:33:24,Cancelled,120,Boeing 737,2024-12-16
FL2616,JetZoom,MIA,DEN,2025-05-17 20:52:57,2025-05-17 22:52:57,On-time,0,Boeing 777,2025-05-17
FL2617,CloudNine,SEA,JFK,2025-01-08 05:15:20,2025-01-08 07:15:20,On-time,0,Embraer 190,2025-01-08
FL2618,JetZoom,BOS,DEN,2025-04-26 11:21:13,2025-04-26 13:21:13,On-time,0,Airbus A350,2025-04-26
FL2619,SkyHigh,DFW,MIA,2025-02-09 21:54:55,2025-02-10 00:09:55,Delayed,15,Airbus A320,2025-02-09
FL2620,CloudNine,MIA,ORD,2025-04-21 08:30:31,2025-04-21 10:30:31,On-time,0,Boeing 737,2025-04-21
FL2621,SkyHigh,SFO,ATL,2025-05-18 19:48:21,2025-05-18 21:48:21,On-time,0,Boeing 737,2025-05-18
FL2622,GlobalWings,DFW,ORD,2025-05-08 12:16:11,2025-05-08 14:46:11,Delayed,30,Airbus A350,2025-05-08
FL2623,GlobalWings,SFO,DEN,2025-01-27 06:56:04,2025-01-27 09:11:04,Delayed,15,Airbus A350,2025-01-27
FL2624,GlobalWings,DFW,DEN,2025-03-05 11:16:21,2025-03-05 13:31:21,Delayed,15,Boeing 737,2025-03-05
FL2625,AeroFly,MIA,BOS,2024-12-18 08:50:05,2024-12-18 10:50:05,On-time,0,Airbus A320,2024-12-18
FL2626,CloudNine,SEA,BOS,2025-03-19 12:55:13,2025-03-19 14:55:13,On-time,0,Airbus A350,2025-03-19
FL2627,JetZoom,ORD,SFO,2025-01-27 01:40:41,2025-01-27 03:40:41,On-time,0,Embraer 190,2025-01-27
FL2628,AeroFly,SEA,ORD,2025-02-27 07:19:45,2025-02-27 09:34:45,Delayed,15,Boeing 737,2025-02-27
FL2629,CloudNine,BOS,SFO,2024-12-16 23:46:24,2024-12-17 03:16:24,Cancelled,90,Airbus A350,2024-12-16
FL2630,JetZoom,JFK,ATL,2025-01-12 23:15:30,2025-01-13 01:15:30,On-time,0,Embraer 190,2025-01-12
FL2631,GlobalWings,LAX,SFO,2025-03-19 16:18:44,2025-03-19 19:18:44,Delayed,60,Boeing 777,2025-03-19
FL2632,GlobalWings,ATL,ORD,2024-12-18 04:13:24,2024-12-18 06:13:24,On-time,0,Airbus A350,2024-12-18
FL2633,SkyHigh,DEN,JFK,2025-03-29 12:28:45,2025-03-29 14:43:45,Delayed,15,Airbus A350,2025-03-29
FL2634,GlobalWings,MIA,ATL,2025-04-08 06:01:27,2025-04-08 08:31:27,Delayed,30,Airbus A320,2025-04-08
FL2635,CloudNine,DEN,ATL,2025-01-25 12:20:52,2025-01-25 14:20:52,On-time,0,Airbus A320,2025-01-25
FL2636,AeroFly,ORD,DFW,2025-05-13 02:26:22,2025-05-13 04:26:22,On-time,0,Boeing 737,2025-05-13
FL2637,JetZoom,BOS,SEA,2024-12-22 03:12:39,2024-12-22 05:12:39,On-time,0,Embraer 190,2024-12-22
FL2638,CloudNine,ATL,ORD,2025-03-03 11:19:39,2025-03-03 14:49:39,Cancelled,90,Embraer 190,2025-03-03
FL2639,SkyHigh,BOS,DEN,2025-01-31 15:29:57,2025-01-31 17:59:57,Delayed,30,Airbus A320,2025-01-31
FL2640,JetZoom,SEA,LAX,2024-12-03 09:35:41,2024-12-03 11:35:41,On-time,0,Boeing 737,2024-12-03
FL2641,CloudNine,MIA,SEA,2024-12-24 10:44:00,2024-12-24 13:14:00,Delayed,30,Boeing 737,2024-12-24
FL2642,CloudNine,DFW,MIA,2025-04-08 05:37:04,2025-04-08 07:37:04,On-time,0,Embraer 190,2025-04-08
FL2643,GlobalWings,JFK,SEA,2025-03-17 18:27:14,2025-03-17 20:27:14,On-time,0,Boeing 737,2025-03-17
FL2644,AeroFly,SFO,JFK,2025-04-08 09:59:48,2025-04-08 11:59:48,On-time,0,Embraer 190,2025-04-08
FL2645,CloudNine,SFO,LAX,2025-02-07 06:12:37,2025-02-07 08:12:37,On-time,0,Boeing 777,2025-02-07
FL2646,GlobalWings,LAX,ORD,2025-02-13 07:08:33,2025-02-13 09:08:33,On-time,0,Boeing 777,2025-02-13
FL2647,JetZoom,ATL,SEA,2025-03-28 12:14:50,2025-03-28 14:14:50,On-time,0,Boeing 737,2025-03-28
FL2648,AeroFly,LAX,SEA,2025-01-20 00:07:00,2025-01-20 02:37:00,Delayed,30,Airbus A350,2025-01-20
FL2649,JetZoom,DFW,DEN,2025-01-01 10:44:52,2025-01-01 12:44:52,On-time,0,Airbus A350,2025-01-01
FL2650,AeroFly,SEA,DFW,2024-12-21 02:32:26,2024-12-21 04:32:26,On-time,0,Embraer 190,2024-12-21
FL2651,SkyHigh,ORD,BOS,2024-12-31 09:22:54,2024-12-31 11:22:54,On-time,0,Boeing 737,2024-12-31
FL2652,JetZoom,DEN,BOS,2024-12-27 23:16:17,2024-12-28 01:31:17,Delayed,15,Boeing 777,2024-12-27
FL2653,JetZoom,BOS,DFW,2025-01-29 15:23:48,2025-01-29 17:23:48,On-time,0,Airbus A350,2025-01-29
FL2654,AeroFly,ORD,BOS,2025-05-10 06:29:58,2025-05-10 08:29:58,On-time,0,Boeing 777,2025-05-10
FL2655,CloudNine,DFW,ATL,2025-02-13 03:57:41,2025-02-13 05:57:41,On-time,0,Airbus A320,2025-02-13
FL2656,GlobalWings,DFW,ORD,2025-01-04 01:50:13,2025-01-04 03:50:13,On-time,0,Boeing 777,2025-01-04
FL2657,AeroFly,MIA,BOS,2025-03-27 03:45:03,2025-03-27 05:45:03,On-time,0,Embraer 190,2025-03-27
FL2658,JetZoom,DEN,ORD,2025-05-16 07:53:36,2025-05-16 09:53:36,On-time,0,Embraer 190,2025-05-16
FL2659,AeroFly,MIA,DEN,2025-04-16 23:49:19,2025-04-17 01:49:19,On-time,0,Airbus A350,2025-04-16
FL2660,JetZoom,MIA,SEA,2025-01-30 10:10:15,2025-01-30 12:10:15,On-time,0,Airbus A350,2025-01-30
FL2661,SkyHigh,LAX,DEN,2025-03-10 07:38:30,2025-03-10 09:38:30,On-time,0,Airbus A320,2025-03-10
FL2662,JetZoom,ORD,DFW,2025-02-11 22:47:55,2025-02-12 01:02:55,Delayed,15,Boeing 737,2025-02-11
FL2663,JetZoom,DEN,SEA,2025-01-02 08:17:32,2025-01-02 10:17:32,On-time,0,Boeing 737,2025-01-02
FL2664,GlobalWings,ATL,BOS,2025-02-16 05:25:52,2025-02-16 07:25:52,On-time,0,Boeing 737,2025-02-16
FL2665,CloudNine,LAX,DEN,2025-02-01 17:54:31,2025-02-01 19:54:31,On-time,0,Boeing 777,2025-02-01
FL2666,GlobalWings,MIA,BOS,2025-04-26 08:37:53,2025-04-26 11:07:53,Delayed,30,Boeing 737,2025-04-26
FL2667,CloudNine,BOS,MIA,2025-02-11 17:01:32,2025-02-11 19:01:32,On-time,0,Boeing 777,2025-02-11
FL2668,JetZoom,ATL,BOS,2025-03-03 16:33:23,2025-03-03 18:48:23,Delayed,15,Airbus A350,2025-03-03
FL2669,JetZoom,JFK,DFW,2024-12-22 12:23:23,2024-12-22 14:23:23,On-time,0,Boeing 737,2024-12-22
FL2670,JetZoom,LAX,ORD,2025-04-27 01:07:47,2025-04-27 03:07:47,On-time,0,Boeing 737,2025-04-27
FL2671,JetZoom,ATL,BOS,2025-04-03 20:45:31,2025-04-03 22:45:31,On-time,0,Embraer 190,2025-04-03
FL2672,CloudNine,SEA,LAX,2025-03-22 00:36:30,2025-03-22 02:36:30,On-time,0,Boeing 737,2025-03-22
FL2673,AeroFly,LAX,ATL,2025-02-20 09:56:43,2025-02-20 11:56:43,On-time,0,Airbus A350,2025-02-20
FL2674,SkyHigh,SEA,ATL,2025-03-16 12:42:23,2025-03-16 14:42:23,On-time,0,Embraer 190,2025-03-16
FL2675,JetZoom,BOS,SEA,2025-01-07 17:06:40,2025-01-07 19:06:40,On-time,0,Boeing 737,2025-01-07
FL2676,GlobalWings,SFO,LAX,2025-05-13 21:02:48,2025-05-13 23:17:48,Delayed,15,Airbus A350,2025-05-13
FL2677,JetZoom,BOS,SEA,2025-02-28 20:48:55,2025-03-01 00:48:55,Cancelled,120,Boeing 777,2025-02-28
FL2678,CloudNine,BOS,DFW,2025-02-03 23:29:49,2025-02-04 01:29:49,On-time,0,Airbus A320,2025-02-03
FL2679,AeroFly,MIA,SEA,2025-02-20 10:18:50,2025-02-20 12:18:50,On-time,0,Boeing 777,2025-02-20
FL2680,AeroFly,MIA,ATL,2025-03-22 10:25:16,2025-03-22 12:25:16,On-time,0,Embraer 190,2025-03-22
FL2681,GlobalWings,DFW,SEA,2025-04-16 22:43:53,2025-04-17 00:43:53,On-time,0,Airbus A320,2025-04-16
FL2682,CloudNine,JFK,DEN,2025-01-27 08:29:34,2025-01-27 10:59:34,Delayed,30,Embraer 190,2025-01-27
FL2683,CloudNine,SEA,ORD,2025-03-21 11:17:47,2025-03-21 13:17:47,On-time,0,Airbus A350,2025-03-21
FL2684,AeroFly,LAX,SEA,2025-03-07 07:59:31,2025-03-07 09:59:31,On-time,0,Embraer 190,2025-03-07
FL2685,JetZoom,ATL,LAX,2025-01-15 03:23:57,2025-01-15 05:38:57,Delayed,15,Airbus A320,2025-01-15
FL2686,AeroFly,MIA,DFW,2024-11-29 13:57:41,2024-11-29 15:57:41,On-time,0,Embraer 190,2024-11-29
FL2687,CloudNine,LAX,DFW,2025-02-14 03:42:48,2025-02-14 06:42:48,Delayed,60,Airbus A320,2025-02-14
FL2688,GlobalWings,ORD,DEN,2025-03-16 16:43:39,2025-03-16 18:43:39,On-time,0,Airbus A350,2025-03-16
FL2689,JetZoom,ORD,BOS,2025-05-21 22:18:42,2025-05-22 00:18:42,On-time,0,Embraer 190,2025-05-21
FL2690,CloudNine,BOS,SFO,2025-01-07 15:37:32,2025-01-07 17:52:32,Delayed,15,Boeing 777,2025-01-07
FL2691,JetZoom,DFW,SEA,2024-12-24 11:03:51,2024-12-24 14:03:51,Delayed,60,Boeing 777,2024-12-24
FL2692,AeroFly,ORD,DFW,2025-04-05 11:29:39,2025-04-05 13:29:39,On-time,0,Boeing 777,2025-04-05
FL2693,AeroFly,SEA,DFW,2025-04-10 06:12:52,2025-04-10 08:12:52,On-time,0,Airbus A350,2025-04-10
FL2694,CloudNine,JFK,SFO,2025-02-11 21:47:02,2025-02-11 23:47:02,On-time,0,Airbus A350,2025-02-11
FL2695,AeroFly,ORD,SEA,2025-02-14 13:42:27,2025-02-14 15:57:27,Delayed,15,Boeing 737,2025-02-14
FL2696,JetZoom,ATL,DFW,2024-12-30 02:59:08,2024-12-30 04:59:08,On-time,0,Boeing 777,2024-12-30
FL2697,SkyHigh,DEN,SFO,2024-12-23 17:27:54,2024-12-23 19:42:54,Delayed,15,Boeing 777,2024-12-23
FL2698,GlobalWings,MIA,ATL,2025-03-01 14:23:57,2025-03-01 16:38:57,Delayed,15,Embraer 190,2025-03-01
FL2699,GlobalWings,SEA,DFW,2025-05-13 03:20:42,2025-05-13 05:20:42,On-time,0,Airbus A320,2025-05-13
FL2700,JetZoom,DEN,SEA,2025-02-24 17:59:42,2025-02-24 20:59:42,Delayed,60,Embraer 190,2025-02-24
FL2701,CloudNine,JFK,SFO,2025-03-24 16:16:02,2025-03-24 18:31:02,Delayed,15,Airbus A350,2025-03-24
FL2702,JetZoom,DFW,SFO,2025-04-06 23:27:35,2025-04-07 01:27:35,On-time,0,Boeing 737,2025-04-06
FL2703,AeroFly,DFW,MIA,2025-05-06 10:18:58,2025-05-06 12:18:58,On-time,0,Boeing 777,2025-05-06
FL2704,SkyHigh,SEA,ORD,2025-01-23 22:10:16,2025-01-24 00:40:16,Delayed,30,Boeing 737,2025-01-23
FL2705,AeroFly,SFO,ORD,2024-12-24 19:20:21,2024-12-24 21:50:21,Delayed,30,Embraer 190,2024-12-24
FL2706,AeroFly,BOS,ATL,2025-02-05 15:09:03,2025-02-05 17:09:03,On-time,0,Airbus A350,2025-02-05
FL2707,JetZoom,DEN,MIA,2025-01-17 18:28:56,2025-01-17 20:43:56,Delayed,15,Boeing 777,2025-01-17
FL2708,GlobalWings,MIA,DFW,2025-02-10 11:47:03,2025-02-10 14:02:03,Delayed,15,Airbus A320,2025-02-10
FL2709,SkyHigh,DEN,BOS,2025-04-03 09:10:04,2025-04-03 12:10:04,Delayed,60,Airbus A350,2025-04-03
FL2710,JetZoom,ORD,DEN,2025-04-28 14:36:41,2025-04-28 16:36:41,On-time,0,Airbus A350,2025-04-28
FL2711,AeroFly,DEN,ATL,2025-04-24 20:05:10,2025-04-24 22:20:10,Delayed,15,Boeing 777,2025-04-24
FL2712,AeroFly,BOS,JFK,2025-05-25 22:02:09,2025-05-26 00:02:09,On-time,0,Airbus A350,2025-05-25
FL2713,CloudNine,SFO,SEA,2025-02-13 19:08:14,2025-02-13 21:23:14,Delayed,15,Embraer 190,2025-02-13
FL2714,SkyHigh,MIA,DEN,2024-12-27 01:18:09,2024-12-27 03:18:09,On-time,0,Airbus A350,2024-12-27
FL2715,SkyHigh,MIA,DEN,2024-12-11 07:16:38,2024-12-11 09:31:38,Delayed,15,Airbus A350,2024-12-11
FL2716,AeroFly,BOS,DEN,2025-05-03 10:46:04,2025-05-03 13:01:04,Delayed,15,Boeing 737,2025-05-03
FL2717,GlobalWings,LAX,MIA,2025-03-06 00:29:19,2025-03-06 02:44:19,Delayed,15,Embraer 190,2025-03-06
FL2718,JetZoom,MIA,LAX,2025-01-03 11:59:09,2025-01-03 13:59:09,On-time,0,Airbus A350,2025-01-03
FL2719,GlobalWings,ATL,LAX,2025-04-05 20:07:12,2025-04-05 22:22:12,Delayed,15,Airbus A350,2025-04-05
FL2720,AeroFly,SEA,BOS,2025-04-05 13:10:42,2025-04-05 15:40:42,Delayed,30,Airbus A320,2025-04-05
FL2721,AeroFly,LAX,ORD,2025-05-09 06:22:03,2025-05-09 08:37:03,Delayed,15,Boeing 777,2025-05-09
FL2722,CloudNine,MIA,SFO,2025-03-09 20:29:14,2025-03-09 22:59:14,Delayed,30,Airbus A350,2025-03-09
FL2723,GlobalWings,DFW,JFK,2024-12-03 03:27:37,2024-12-03 05:42:37,Delayed,15,Airbus A350,2024-12-03
FL2724,SkyHigh,JFK,ATL,2025-02-05 12:17:45,2025-02-05 14:17:45,On-time,0,Airbus A320,2025-02-05
FL2725,AeroFly,ATL,DEN,2025-02-05 09:56:11,2025-02-05 11:56:11,On-time,0,Airbus A320,2025-02-05
FL2726,GlobalWings,DEN,ORD,2025-04-19 17:52:47,2025-04-19 19:52:47,On-time,0,Airbus A320,2025-04-19
FL2727,JetZoom,DFW,ORD,2025-02-21 00:32:15,2025-02-21 02:32:15,On-time,0,Embraer 190,2025-02-21
FL2728,GlobalWings,JFK,ORD,2025-04-03 22:19:28,2025-04-04 00:19:28,On-time,0,Boeing 737,2025-04-03
FL2729,AeroFly,DEN,ATL,2024-12-18 19:52:32,2024-12-18 22:07:32,Delayed,15,Airbus A320,2024-12-18
FL2730,AeroFly,ORD,SFO,2025-05-12 19:20:17,2025-05-12 23:20:17,Cancelled,120,Airbus A320,2025-05-12
FL2731,JetZoom,DEN,JFK,2025-03-19 23:21:48,2025-03-20 01:21:48,On-time,0,Airbus A350,2025-03-19
FL2732,SkyHigh,SFO,JFK,2025-03-02 23:35:41,2025-03-03 01:35:41,On-time,0,Airbus A320,2025-03-02
FL2733,CloudNine,JFK,SEA,2025-03-15 02:44:55,2025-03-15 04:44:55,On-time,0,Airbus A320,2025-03-15
FL2734,JetZoom,SFO,LAX,2025-03-14 19:13:13,2025-03-14 21:13:13,On-time,0,Airbus A320,2025-03-14
FL2735,GlobalWings,BOS,MIA,2025-03-08 07:38:44,2025-03-08 09:38:44,On-time,0,Airbus A320,2025-03-08
FL2736,SkyHigh,SEA,DEN,2025-03-25 11:18:14,2025-03-25 13:33:14,Delayed,15,Boeing 777,2025-03-25
FL2737,CloudNine,ATL,BOS,2025-05-03 17:02:41,2025-05-03 21:02:41,Cancelled,120,Embraer 190,2025-05-03
FL2738,AeroFly,SEA,DFW,2024-12-27 22:43:16,2024-12-28 00:43:16,On-time,0,Airbus A350,2024-12-27
FL2739,SkyHigh,JFK,SFO,2024-12-17 11:39:43,2024-12-17 14:09:43,Delayed,30,Airbus A350,2024-12-17
FL2740,SkyHigh,DEN,BOS,2025-04-17 09:24:32,2025-04-17 12:24:32,Delayed,60,Boeing 737,2025-04-17
FL2741,CloudNine,DFW,ATL,2024-12-07 02:30:56,2024-12-07 06:30:56,Cancelled,120,Boeing 737,2024-12-07
FL2742,CloudNine,SEA,JFK,2025-02-02 00:58:35,2025-02-02 04:28:35,Cancelled,90,Boeing 777,2025-02-02
FL2743,AeroFly,JFK,ORD,2024-12-10 02:09:03,2024-12-10 04:39:03,Delayed,30,Airbus A320,2024-12-10
FL2744,GlobalWings,JFK,ORD,2025-04-24 19:07:24,2025-04-24 21:07:24,On-time,0,Airbus A320,2025-04-24
FL2745,CloudNine,JFK,BOS,2024-12-20 16:29:04,2024-12-20 18:29:04,On-time,0,Airbus A320,2024-12-20
FL2746,AeroFly,DEN,SFO,2025-04-27 01:40:05,2025-04-27 04:10:05,Delayed,30,Airbus A350,2025-04-27
FL2747,JetZoom,ORD,MIA,2025-03-09 05:06:51,2025-03-09 08:36:51,Cancelled,90,Airbus A320,2025-03-09
FL2748,AeroFly,LAX,ORD,2025-01-28 12:53:00,2025-01-28 14:53:00,On-time,0,Airbus A320,2025-01-28
FL2749,AeroFly,SFO,DEN,2025-02-26 06:10:15,2025-02-26 09:10:15,Delayed,60,Boeing 777,2025-02-26
FL2750,GlobalWings,DEN,JFK,2025-03-08 05:28:51,2025-03-08 07:43:51,Delayed,15,Boeing 777,2025-03-08
FL2751,SkyHigh,SEA,JFK,2025-04-21 16:55:29,2025-04-21 19:10:29,Delayed,15,Airbus A320,2025-04-21
FL2752,CloudNine,JFK,MIA,2025-05-07 04:36:29,2025-05-07 06:36:29,On-time,0,Embraer 190,2025-05-07
FL2753,GlobalWings,ORD,BOS,2025-05-17 21:02:46,2025-05-17 23:02:46,On-time,0,Boeing 777,2025-05-17
FL2754,JetZoom,LAX,SFO,2024-12-04 12:53:09,2024-12-04 16:53:09,Cancelled,120,Boeing 737,2024-12-04
FL2755,CloudNine,SEA,SFO,2025-01-08 01:56:39,2025-01-08 04:26:39,Delayed,30,Embraer 190,2025-01-08
FL2756,CloudNine,ORD,JFK,2025-04-20 10:52:16,2025-04-20 12:52:16,On-time,0,Airbus A350,2025-04-20
FL2757,AeroFly,ORD,DEN,2024-12-24 00:27:38,2024-12-24 02:42:38,Delayed,15,Boeing 777,2024-12-24
FL2758,GlobalWings,LAX,SEA,2025-04-18 08:44:44,2025-04-18 10:44:44,On-time,0,Embraer 190,2025-04-18
FL2759,JetZoom,ORD,ATL,2024-11-29 15:48:45,2024-11-29 17:48:45,On-time,0,Airbus A320,2024-11-29
FL2760,JetZoom,LAX,BOS,2025-05-03 08:29:02,2025-05-03 10:44:02,Delayed,15,Boeing 777,2025-05-03
FL2761,GlobalWings,LAX,ATL,2025-04-13 20:41:56,2025-04-13 22:41:56,On-time,0,Airbus A320,2025-04-13
FL2762,AeroFly,DEN,SEA,2025-03-17 08:17:37,2025-03-17 10:32:37,Delayed,15,Embraer 190,2025-03-17
FL2763,GlobalWings,BOS,DFW,2024-11-25 17:43:52,2024-11-25 19:58:52,Delayed,15,Airbus A320,2024-11-25
FL2764,AeroFly,SFO,DEN,2025-03-23 11:14:56,2025-03-23 13:29:56,Delayed,15,Embraer 190,2025-03-23
FL2765,SkyHigh,SFO,JFK,2025-01-09 06:50:40,2025-01-09 09:05:40,Delayed,15,Airbus A320,2025-01-09
FL2766,SkyHigh,ORD,JFK,2025-01-28 10:49:13,2025-01-28 13:19:13,Delayed,30,Airbus A320,2025-01-28
FL2767,JetZoom,SFO,DEN,2025-02-02 02:10:46,2025-02-02 04:10:46,On-time,0,Airbus A350,2025-02-02
FL2768,CloudNine,DEN,ATL,2025-03-14 14:07:03,2025-03-14 16:22:03,Delayed,15,Embraer 190,2025-03-14
FL2769,CloudNine,SEA,ATL,2025-03-15 16:07:08,2025-03-15 18:07:08,On-time,0,Boeing 777,2025-03-15
FL2770,GlobalWings,SEA,LAX,2025-03-04 11:35:36,2025-03-04 13:50:36,Delayed,15,Embraer 190,2025-03-04
FL2771,AeroFly,DEN,ORD,2025-01-07 17:54:04,2025-01-07 19:54:04,On-time,0,Airbus A350,2025-01-07
FL2772,GlobalWings,SEA,LAX,2025-04-23 15:50:38,2025-04-23 18:05:38,Delayed,15,Boeing 777,2025-04-23
FL2773,GlobalWings,DFW,LAX,2025-01-20 20:38:28,2025-01-20 22:53:28,Delayed,15,Airbus A350,2025-01-20
FL2774,SkyHigh,MIA,ORD,2025-05-26 09:33:06,2025-05-26 11:33:06,On-time,0,Airbus A350,2025-05-26
FL2775,SkyHigh,LAX,MIA,2025-05-07 16:46:29,2025-05-07 19:01:29,Delayed,15,Airbus A320,2025-05-07
FL2776,AeroFly,DFW,SEA,2025-04-21 05:30:57,2025-04-21 07:30:57,On-time,0,Boeing 737,2025-04-21
FL2777,GlobalWings,ORD,SFO,2025-04-24 11:34:47,2025-04-24 14:04:47,Delayed,30,Embraer 190,2025-04-24
FL2778,JetZoom,ORD,ATL,2024-12-14 21:39:10,2024-12-14 23:54:10,Delayed,15,Airbus A320,2024-12-14
FL2779,AeroFly,MIA,ORD,2025-05-04 22:38:57,2025-05-05 00:38:57,On-time,0,Embraer 190,2025-05-04
FL2780,GlobalWings,JFK,MIA,2025-04-29 06:37:35,2025-04-29 08:37:35,On-time,0,Airbus A320,2025-04-29
FL2781,GlobalWings,ORD,DEN,2025-02-27 09:30:35,2025-02-27 11:30:35,On-time,0,Airbus A320,2025-02-27
FL2782,GlobalWings,ATL,ORD,2025-03-18 06:33:11,2025-03-18 08:33:11,On-time,0,Embraer 190,2025-03-18
FL2783,CloudNine,ATL,DFW,2025-01-15 09:28:34,2025-01-15 11:28:34,On-time,0,Airbus A350,2025-01-15
FL2784,AeroFly,SFO,MIA,2024-12-17 23:31:08,2024-12-18 03:01:08,Cancelled,90,Airbus A350,2024-12-17
FL2785,CloudNine,DEN,ORD,2025-04-29 04:28:25,2025-04-29 06:43:25,Delayed,15,Boeing 777,2025-04-29
FL2786,SkyHigh,LAX,DFW,2025-03-18 23:26:24,2025-03-19 01:41:24,Delayed,15,Boeing 777,2025-03-18
FL2787,JetZoom,BOS,LAX,2025-03-14 23:55:42,2025-03-15 01:55:42,On-time,0,Airbus A350,2025-03-14
FL2788,JetZoom,ORD,SEA,2024-11-26 15:03:55,2024-11-26 17:33:55,Delayed,30,Airbus A320,2024-11-26
FL2789,CloudNine,ORD,SFO,2025-01-19 15:07:55,2025-01-19 17:07:55,On-time,0,Airbus A320,2025-01-19
FL2790,JetZoom,DEN,LAX,2024-12-24 04:59:44,2024-12-24 06:59:44,On-time,0,Boeing 777,2024-12-24
FL2791,JetZoom,SFO,LAX,2025-02-01 14:44:23,2025-02-01 16:59:23,Delayed,15,Embraer 190,2025-02-01
FL2792,JetZoom,ATL,SEA,2025-02-02 05:37:00,2025-02-02 07:37:00,On-time,0,Boeing 777,2025-02-02
FL2793,AeroFly,JFK,LAX,2024-11-25 17:37:49,2024-11-25 19:37:49,On-time,0,Embraer 190,2024-11-25
FL2794,SkyHigh,BOS,SEA,2025-05-19 11:31:53,2025-05-19 13:31:53,On-time,0,Airbus A350,2025-05-19
FL2795,AeroFly,LAX,MIA,2025-05-25 12:12:13,2025-05-25 14:27:13,Delayed,15,Airbus A350,2025-05-25
FL2796,JetZoom,LAX,DEN,2025-01-02 10:16:15,2025-01-02 12:46:15,Delayed,30,Boeing 737,2025-01-02
FL2797,CloudNine,DFW,LAX,2025-03-19 03:40:26,2025-03-19 05:55:26,Delayed,15,Airbus A350,2025-03-19
FL2798,GlobalWings,ORD,SEA,2025-01-04 21:21:25,2025-01-04 23:36:25,Delayed,15,Airbus A320,2025-01-04
FL2799,GlobalWings,LAX,BOS,2025-02-17 20:36:51,2025-02-18 00:36:51,Cancelled,120,Embraer 190,2025-02-17
FL2800,GlobalWings,DEN,ATL,2025-04-26 00:58:04,2025-04-26 03:28:04,Delayed,30,Airbus A350,2025-04-26
FL2801,CloudNine,SFO,JFK,2025-01-19 14:29:26,2025-01-19 16:44:26,Delayed,15,Boeing 777,2025-01-19
FL2802,AeroFly,DFW,MIA,2025-03-15 06:36:43,2025-03-15 08:36:43,On-time,0,Boeing 777,2025-03-15
FL2803,AeroFly,LAX,JFK,2025-05-02 04:19:18,2025-05-02 06:19:18,On-time,0,Airbus A350,2025-05-02
FL2804,JetZoom,BOS,SEA,2025-01-16 00:39:55,2025-01-16 02:39:55,On-time,0,Airbus A350,2025-01-16
FL2805,AeroFly,LAX,SEA,2025-04-25 05:59:56,2025-04-25 07:59:56,On-time,0,Embraer 190,2025-04-25
FL2806,CloudNine,BOS,MIA,2025-04-05 05:50:28,2025-04-05 08:20:28,Delayed,30,Airbus A350,2025-04-05
